,index,Price,Beds,Baths,Address,Postal_Code,City,Latitude,Longitude,Cluster
2270,3064,1599999,3,2,14 Townsend Ave,L7T 1Z1,Burlington,43.3081,-79.8507,3
2271,3065,1771000,4,5,14 Yore Rd,M6M 2J7,York,43.6934,-79.4857,0
2272,3066,3500000,4,2,878 Penetanguishene Rd,L4M 4Y8,Barrie,44.4001,-79.6663,3
2273,3067,1349900,2,1,243 Rockaway Beach Pl,L0L 1W0,Lake Simcoe ,44.4548,-79.7352,1
2274,3069,999000,4,4,9565 Baldwin St,M5T 2L6,Toronto,43.6541,-79.3978,0
2275,3070,2828000,5,5,141 Bannockburn Ave,M6A 3E6,North York ,43.7223,-79.4504,1
2276,3072,530000,1,1,388 Bloor St 1807,L8T 4M9,Hamilton,43.2199,-79.8286,1
2277,3073,1200000,4,3,39 Alexandra Dr,L3C 1M3,Welland,42.9998,-79.2656,2
2278,3074,1600000,5,4,1021 Beaver Valley Cres,L1J 6T8,Oshawa,43.8852,-78.8771,1
2279,3075,945500,3,2,9201 Yonge St 103,L4C 9T3,Richmond Hill ,43.8669,-79.4414,2
2280,3076,574900,2,1,2799 Kingston Rd 304,M1M 1V3,Scarborough,43.7247,-79.2312,2
2281,3077,879900,3,2,19 Western Battery Rd 1109,M6K 3R9,Toronto,43.6383,-79.4301,2
2282,3078,1084900,3,2,120 Donlands Ave 101,M4J 3P8,Toronto,43.6872,-79.3368,2
2283,3079,3799000,6,7,8 Hiawatha Pkwy,L5G 1H2,Mississauga,43.5647,-79.5852,0
2284,3081,4480000,11,11,2419 Camilla Rd,L5A 1V1,Mississauga,43.5883,-79.6091,0
2285,3082,2250000,4,3,1089 Greenoaks Dr,L5H 3B1,Mississauga,43.5419,-79.6164,1
2286,3084,539990,2,1,24 Gaukel St 204,N2G 1B7,Kitchener,43.4443,-80.4891,1
2287,3085,699990,3,2,2351 Kennedy Rd 123,M1T 3L4,Scarborough,43.7812,-79.3036,2
2288,3086,550000,2,2,2800 Warden Ave 504,M1T 1V7,Scarborough,43.7812,-79.3036,2
2289,3091,999000,9,3,30 Regina St,N6A 3W4,London,42.9976,-81.2563,1
2290,3094,948500,3,2,66 Rose St,L4M 2P9,Barrie,44.4001,-79.6663,3
2291,3095,1299800,3,3,133 Decast Cres,L6B 0S1,Markham,43.9007,-79.2175,1
2292,3096,799000,3,1,1020 Corner Ave,L0L 1W0,Lake Simcoe ,44.4548,-79.7352,1
2293,3097,1999999,6,5,48 Martindale Rd,M1M 3N8,Scarborough,43.7247,-79.2312,0
2294,3098,1799000,4,4,114 Marchmount Rd,M6G 2C3,Toronto,43.6683,-79.4205,0
2295,3099,649000,4,2,3 Marine Parade Dr 1106,M8V 1A2,Toronto,43.6075,-79.5013,2
2296,3100,639900,2,1,251 Manitoba St 718,M8Y 4H5,Etobicoke,43.6325,-79.4939,3
2297,3101,789900,2,1,1990 Bloor St 901,L8T 4M9,Hamilton,43.2199,-79.8286,1
2298,3103,1200000,4,2,12 York St 1604,M5J 0E1,Toronto,43.623,-79.3936,2
2299,3106,1280000,3,2,71 Simcoe St #1202,M5V 3H6,Toronto,43.6404,-79.3995,2
2300,3109,1988000,4,3,70 Elmsthorpe Ave 403,M5P 2L4,Toronto,43.6966,-79.412,2
2301,3111,2899000,4,2,3500 Tremaine Rd,L7L 7N2,Burlington,43.3799,-79.7668,3
2302,3112,549700,2,2,36 Forest Manor Rd 110,M2J 1M4,North York ,43.7801,-79.3479,1
2303,3113,1699000,6,3,62 Murrie St,M8V 2X4,Toronto,43.6075,-79.5013,0
2304,3114,1300000,3,1,4118 New St,L7L 1S9,Burlington,43.3799,-79.7668,3
2305,3115,2199000,4,2,1136 Streambank Dr,L5H 1S3,Mississauga,43.5419,-79.6164,1
2306,3117,1899000,3,4,91 Montrose Ave,M6G 1B9,Toronto,43.6683,-79.4205,2
2307,3118,3980000,7,6,221 Willowdale Ave,M2N 3B1,Willowdale,43.7673,-79.4111,0
2308,3120,799000,2,2,1000 King St 406,K7M 8H3,Kingston,44.2411,-76.5788,1
2309,3121,569990,2,2,467 Charlton Ave 205,N3T 5B1,Brant,43.131,-80.3254,3
2310,3122,699900,2,1,251 Manitoba St 817,M8Y 4H5,Etobicoke,43.6325,-79.4939,3
2311,3123,680000,2,2,68 Merton St 202,M4S 3G1,Toronto,43.702,-79.3853,2
2312,3125,649000,2,2,36 Forest Manor Rd 307,M2J 1M4,North York ,43.7801,-79.3479,1
2313,3126,172000,2,1,65 Government Rd,M8X 2M6,Etobicoke,43.6518,-79.5076,3
2314,3127,3100000,4,5,75 Charles St,L1H 1B4,Oshawa,43.9721,-78.8837,0
2315,3128,1399999,4,3,7909 9th Line,L4N 8G3,Barrie,44.3572,-79.6929,3
2316,3129,3995000,8,4,732 Avenue Rd,M4V 1W6,Toronto,43.6861,-79.4025,0
2317,3130,3288000,5,3,48 Bruce Farm Dr,M2H 1A8,North York ,43.8015,-79.3577,1
2318,3134,898000,2,2,38 Forest Manor Rd 610,M2J 1M4,North York ,43.7801,-79.3479,1
2319,3135,499000,2,1,36 Forest Manor Rd 321,M2J 1M4,North York ,43.7801,-79.3479,1
2320,3136,3475000,3,3,1 Yorkville Ave 5103,M4W 1L1,Toronto,43.6827,-79.373,2
2321,3137,6990000,4,3,1 Yorkville Ave 5101,M4W 1L1,Toronto,43.6827,-79.373,2
2322,3138,3675000,3,3,1 Yorkville Ave 5102,M4W 1L1,Toronto,43.6827,-79.373,2
2323,3139,2658800,5,5,5 Townson Rd,L6C 1Y0,Markham,43.9045,-79.3392,1
2324,3140,5999800,5,5,460 Browns Line,M8W 3T7,Etobicoke,43.6021,-79.5402,3
2325,3142,1530000,4,3,39 Patricia Ave,M2M 3W5,Willowdale,43.7915,-79.4103,2
2326,3143,650000,3,2,28 Timberlane Cres,N2N 3G9,Kitchener,43.426,-80.5438,1
2327,3144,2188888,3,1,108 Stouffville Rd,L4E 0W5,Richmond Hill ,43.9394,-79.4349,2
2328,3148,638000,2,1,38 Forest Manor Rd 2103,M2J 1M4,North York ,43.7801,-79.3479,1
2329,3149,1420000,3,2,480 Front St 917,L1H 3M2,Oshawa,43.9721,-78.8837,1
2330,3150,899900,2,2,1101 Leslie St 1802,M3C 2K9,Don Mills ,43.7334,-79.3329,3
2331,3151,6900000,10,11,7651 Milburough Line,L7P 0J1,Burlington,43.3806,-79.886,3
2332,3153,1709000,4,3,43 Margueretta St,M6K 1V2,Toronto,43.6383,-79.4301,2
2333,3154,439000,2,1,30 Allanhurst Dr 506,M9A 5E4,Etobicoke,43.6662,-79.5282,3
2334,3156,649000,6,2,683 Wilson St,L8L 5Y9,Hamilton,43.2783,-79.8344,1
2335,3158,660000,1,1,426 University Ave 1609,M5J 1V6,Toronto,43.623,-79.3936,2
2336,3159,1490000,4,3,1061 Spruce Rd,L0L 1C0,Lake Simcoe ,44.4548,-79.7352,1
2337,3160,1599786,6,4,2787 Weston Rd,M9M 2K3,North York ,43.7366,-79.5401,1
2338,3161,3200000,3,2,469 Duclos Point Rd,L0E 1N0,Lake Simcoe ,44.3199,-79.2778,1
2339,3164,1228000,2,2,155 Yorkville Ave 3103,M5R 0B4,Toronto,43.6736,-79.4035,2
2340,3166,980000,3,1,32 Royce Ave,L8G 3B2,Hamilton,43.2164,-79.7423,1
2341,3168,625000,1,1,251 Jarvis St 1036,M5B 2L1,Toronto,43.6572,-79.3783,2
2342,3169,968800,2,2,170 Chiltern Hill Rd 405,M6C 1W4,York,43.6915,-79.4307,2
2343,3172,3000000,5,3,18 West Hill Dr,M1E 3J5,Scarborough,43.7678,-79.1866,0
2344,3173,529000,1,1,170 Bayview Ave 1106,M5A 0E9,Toronto,43.6555,-79.3626,2
2345,3174,3699000,4,5,2096 Courtland Cres,L4Y 1A9,Mississauga,43.6028,-79.5929,1
2346,3175,2649900,4,5,103 Tenth St,M8V 1K5,Toronto,43.6075,-79.5013,0
2347,3176,3499000,4,5,2178 Breezy Brae Dr,L4Y 1N3,Mississauga,43.6028,-79.5929,1
2348,3178,2799900,5,3,4904 Cherry St,L3Y 4W1,Newmarket,44.0565,-79.4555,1
2349,3179,2898000,6,6,42 Oatlands Cres,L4C 9N9,Richmond Hill ,43.8669,-79.4414,0
2350,3181,4188800,7,7,61 Longview Cres,L4H 1A3,Woodbridge,43.8432,-79.5644,0
2351,3182,4450000,6,6,117 Northdale Rd,M2L 1V9,North York ,43.7547,-79.3764,0
2352,3183,1899000,2,5,1103 College St,M6H 1B2,Toronto,43.6655,-79.4378,0
2353,3184,5500000,6,6,117 Northdale Rd,M2L 1V9,North York ,43.7547,-79.3764,0
2354,3185,990000,4,3,35 Applewood Lane 62,M9C 5S3,Etobicoke,43.6437,-79.5767,3
2355,3186,1050000,3,2,30 Ordnance St 1211,M6K 3P8,Toronto,43.6383,-79.4301,2
2356,3187,699990,2,1,38 Iannuzzi St 331,M5V 1B3,Toronto,43.6404,-79.3995,2
2357,3188,884900,2,1,171 East Liberty St 2706,M6K 3P8,Toronto,43.6383,-79.4301,2
2358,3189,874999,3,2,59 East Liberty St 404,M6K 3P8,Toronto,43.6383,-79.4301,2
2359,3190,729900,2,3,585 Colborne St,N3S 3P7,Brant,43.1394,-80.2357,3
2360,3191,4999900,6,6,674015 Hurontario St,L9W 2Z1,Orangeville,43.9702,-80.016,0
2361,3193,3188000,5,5,1436 Haig Blvd,L4Y 1A0,Mississauga,43.6028,-79.5929,1
2362,3194,3000000,5,4,4420 Guelph Line,L7P 0N2,Burlington,43.3806,-79.886,3
2363,3195,1680000,3,1,30 Muirhead Cres,L4E 0W5,Richmond Hill ,43.9394,-79.4349,2
2364,3197,1689000,10,5,11 Hanson Rd,M6E 2W3,York,43.6889,-79.4507,0
2365,3198,1699990,3,1,625 Crawford St,M6G 1M2,Toronto,43.6683,-79.4205,2
2366,3199,479900,2,2,100 Burloak Dr 1210,L7L 1C7,Burlington,43.3799,-79.7668,3
2367,3201,1699900,4,3,171 East Liberty St 2803,M6K 3P8,Toronto,43.6383,-79.4301,2
2368,3202,1326900,4,2,171 East Liberty St 2604,M6K 3P8,Toronto,43.6383,-79.4301,2
2369,3203,751900,2,1,171 East Liberty St 2505,M6K 3P8,Toronto,43.6383,-79.4301,2
2370,3206,375000,1,1,257 Hemlock St 617,N2L 3R4,Waterloo,43.4715,-80.5454,2
2371,3207,375000,1,1,257 Hemlock St 610,N2L 3R4,Waterloo,43.4715,-80.5454,2
2372,3208,1880000,3,2,23 Sheppard Ave 3202,M2N 0C8,Willowdale,43.7673,-79.4111,2
2373,3209,510000,1,1,36 Forest Manor Rd 319,M2J 1M4,North York ,43.7801,-79.3479,1
2374,3210,1498000,3,2,3291 Burnham St,K9H 1T6,Peterborough,44.3245,-78.3184,1
2375,3212,11499000,7,11,4472 Escarpment Dr,L7P 0N2,Burlington,43.3806,-79.886,3
2376,3213,1649999,6,5,83 Niagara St,L3Y 2K4,Newmarket,44.0565,-79.4555,1
2377,3214,1800000,6,3,5 Charlton Blvd,M2M 1E3,Willowdale,43.7915,-79.4103,0
2378,3215,425000,1,1,6 Humberline Dr 410,M9W 7H3,Etobicoke,43.7144,-79.5909,3
2379,3216,1675000,2,2,2180 Marine Dr 1807,L6L 3B6,Oakville,43.4032,-79.7186,1
2380,3217,898888,2,3,1 Bond Cres 236,L4E 3K2,Richmond Hill ,43.9394,-79.4349,2
2381,3218,949000,3,2,125 Blue Jays Way 3502,M5V 3Z9,Toronto,43.6404,-79.3995,2
2382,3219,1290000,7,4,10 Edwin St,N1H 3W1,Guelph,43.5588,-80.3004,3
2383,3220,2198000,4,3,4161 White Rd,L3B 1G9,Welland,42.9878,-79.2219,2
2384,3221,3688000,5,7,139 Cooks Mill Cres,K1V 2M1,Ottawa,45.3281,-75.6719,0
2385,3224,1465000,3,2,65 Spring Garden Ave 502,M2N 3C8,Willowdale,43.7673,-79.4111,2
2386,3225,1195000,2,2,10 Delisle Ave 502,M4T 2S9,Toronto,43.6899,-79.3853,2
2387,3227,1199000,3,2,291 Coxwell Ave,M4L 3B2,Toronto,43.6693,-79.3155,2
2388,3228,2300000,5,7,67 Creanona Blvd,L8E 5C5,Hamilton,43.2245,-79.6988,1
2389,3229,1299000,3,3,85 Black Cherry Cres,L4N 9L2,Barrie,44.3572,-79.6929,3
2390,3231,288000,2,1,14 Elmwood Crt,L0L 1L0,Lake Simcoe ,44.4548,-79.7352,1
2391,3234,1250000,6,5,5624 Temperance Ave,L2E 6X2,Niagara Falls ,43.0537,-79.1018,1
2392,3235,1299000,4,4,26 Grace Ave,N3R 5L8,Brant,43.1692,-80.2684,3
2393,3236,1299000,4,4,26 Grace Ave,N3R 5L8,Brant,43.1692,-80.2684,3
2394,3239,3100000,4,3,40 Weldrick Rd,L4C 5E2,Richmond Hill ,43.8669,-79.4414,2
2395,3240,3998000,8,3,1057 Bathurst St,M5R 3G6,Toronto,43.6736,-79.4035,0
2396,3241,1648000,4,2,44 Overton Cres,M3B 3K8,Don Mills ,43.745,-79.359,3
2397,3242,2450000,8,5,419 Manning Ave,M6J 2L1,Toronto,43.648,-79.4177,0
2398,3243,959999,2,2,70 Annie Craig Dr 3906,M8V 1A2,Toronto,43.6075,-79.5013,2
2399,3244,469999,2,2,3088 Kennedy Rd 609,M1V 1S9,Scarborough,43.8177,-79.2819,2
2400,3245,819999,2,1,10 York St 2704,M5J 0E1,Toronto,43.623,-79.3936,2
2401,3248,1199000,6,3,176 Church St,L6J 1H3,Oakville,43.4757,-79.6591,1
2402,3250,1429995,4,2,4 Hughes St,L4E 1A5,Richmond Hill ,43.9394,-79.4349,2
2403,3251,2289000,7,4,90 Crosby Ave,L4C 3C1,Richmond Hill ,43.8669,-79.4414,0
