,Unnamed: 0,Address,Price,Beds,Baths
2272,2272,1183 Dufferin St 111,1050000,2+1,3
2273,2273,1183 Dufferin St 110,849990,1,1
2274,2274,1940 Ironstone Dr 1608,699000,2,2
2275,2275,271 Sea Ray Ave B101,769000,2,2
2276,2276,175 Millway Ave 4303,749000,2,2
2277,2277,2350 Bridletowne Circ 2111,649888,1+1,2
2278,2278,106 Aspen Springs Dr 305,489900,1+1,1
2279,2279,15 Merchants Wharf St 606,769999,1+1,1
2280,2280,80 Vanauley St 108,1189000,2+1,3
2281,2281,77 Harbour Sq 1312,1119000,2,2
2282,2282,117 Gerrard St 209,649900,2+1,2
2283,2283,5 Soudan Ave #710,699900,2,2
2284,2284,10 York St 2204,829900,1+1,1
2285,2285,60 Tannery Rd 918,783000,2,2
2286,2286,980 Yonge St 703,599900,1,1
2287,2287,6 Jackes Ave 306,2047990,2+1,2
2288,2288,363 Sentinel Rd,1199000,3+4,3
2289,2289,1078 Lansdowne Ave,1199000,3+1,3
2290,2290,320 Dalewood Dr,5350000,4+2,8
2291,2291,35 Yarmouth St,1999990,4,4
2292,2292,286 Fern Ave,3980000,5+3,6
2293,2293,856 Elvidge Tr,1588000,4,4
2294,2294,5 Chieftain St,1528000,4,4
2295,2295,50 Kingsbridge Garden Circ #1814,599000,1,1
2296,2296,761 Bay St 4001,4280000,3+1,4
2297,2297,30 Ordnance St 1612,750000,1,1
2298,2298,24 Wellesley St 402,679000,1+1,2
2299,2299,19 Clearview Dr,399900,3,1
2300,2300,47 Sixth Ave,349900,2,1
2301,2301,5001 Huron St,599000,3+2,3
2302,2302,5110 Fairview St 34,799000,3,4
2303,2303,133 Branigan Cres,1590000,4,3
2304,2304,98 Tiller Tr,999888,3,3
2305,2305,7169 Upton Cres,2599900,4+1,5
2306,2306,244 Poplar Ave,629900,2+2,2
2307,2307,12399 Mccowan Rd,4750000,5,6
2308,2308,133 Queen St,650000,3,2
2309,2309,230 Lawrence Ave,1498000,3,1
2310,2310,55 Duke St 2502,729000,2,2
2311,2311,5 Mariner Tr 1003,1199000,2+1,2
2312,2312,5879 Bathurst St 207,539900,2,1
2313,2313,38 Forest Manor Rd 910,836900,2,2
2314,2314,5444 Yonge St 1003,899000,2+1,2
2315,2315,55 Granite Dr,249900,0,0
2316,2316,1223 Northshore Rd,399000,0,0
2317,2317,12 St Ola Rd,766000,3,3
2318,2318,30 Larchwood Dr,799000,3+3,3
2319,2319,209792 Highway 26,829500,2,1
2320,2320,6 Firelane 6A Lane,1680000,3,4
2321,2321,314 Dalhousie St,488800,5,2
2322,2322,281 Lindsay St,749900,4,2
2323,2323,1562 Hooton Dr,2400982,3,1
2324,2324,1 Tarrison St,979000,4,3
2325,2325,564 Aberdeen Ave,1185000,3,2
2326,2326,38 Catherine St,1980000,4+1,5
2327,2327,34 Grand Vista Cres,435000,2,2
2328,2328,20 Cedarville Dr,799000,3,4
2329,2329,266 Westforest Tr,999000,3+2,3
2330,2330,3 Hutton Cres,1700000,4,3
2331,2331,613 Woodland Ave,2099999,5+2,3
2332,2332,79 Crystalhill Dr,2349000,6+2,7
2333,2333,471 Silverstone Dr,1299000,4+1,4
2334,2334,44 Minna Tr,1599000,4,3
2335,2335,3202 Post Rd,2350000,4,4
2336,2336,391 Kipling Ave,980000,0,0
2337,2337,50 Hillside Dr,1845000,4+2,4
2338,2338,43 Main St Caboose,45000,0,0
2339,2339,7245 Lancaster Ave,979000,3+1,3
2340,2340,45 Heritage Crt,699900,3,3
2341,2341,7 Symond Ave,1859000,3+2,3
2342,2342,66 Maple St,2895000,5,3
2343,2343,988 Mosley St,574900,3,1
2344,2344,6037 County Rd 10 Rd,2499000,4,3
2345,2345,71 Sutcliffe Cres,2680000,4+2,5
2346,2346,1165 Glen Kerr Dr,999000,4,3
2347,2347,18 Ridgepoint Rd,2999630,4,5
2348,2348,12 Hare Farm Gate,1199000,4+1,5
2349,2349,83 High St,988888,9+3,5
2350,2350,296 Sussex Ave,1580000,3+2,2
2351,2351,305 Woodland Acres Cres,5799000,4+2,6
2352,2352,6025 Latimer Rd,4500000,5,1
2353,2353,485 Rossland Rd,899991,3,3
2354,2354,102 Aldred Dr,3299999,2+2,4
2355,2355,20 Sandown Ave,949900,2+1,1
2356,2356,63 Jones Ave,2495000,3+1,5
2357,2357,33 Rutledge Ave,1588000,3+4,4
2358,2358,26 Frances Cres,1198000,3+2,2
2359,2359,5104 Tom Thomson Crt,4250000,6+1,5
2360,2360,1259 Ilona Park Rd,899000,3+1,2
2361,2361,22 Lytton Blvd,3700000,5,4
2362,2362,128 King St 1408,541900,1,1
2363,2363,397 King St 115,1450000,2+1,2
2364,2364,3845 Lake Shore Blvd 501,649000,3,2
2365,2365,349 Rathburn Rd Ph103,699000,2,2
2366,2366,2287 Lake Shore Blvd 309,1349900,2,3
2367,2367,3 Marine Parade Dr 1906,390000,1+1,1
2368,2368,9 Michael Power Pl 703,529900,2,1
2369,2369,3525 Brandon Gate Dr 18,799000,3+1,2
2370,2370,18 Balmoral Dr,549000,3,2
2371,2371,4645 Jane St 339,265000,2,1
2372,2372,125 Long Branch Ave 31,989000,2,3
2373,2373,252 Penetanguishene Rd 10,455000,0+4,4
2374,2374,1047 Mississaga St 306,375000,2,1
2375,2375,2908 Highway 7 Rd Th107,1269999,3,3
2376,2376,301 Sea Ray Ave C212,649000,1+1,1
2377,2377,8110 Birchmount Rd 912,799900,2+1,3
2378,2378,2910 Highway 7 2701,749000,1+1,2
2379,2379,7 Townsgate Dr 815,849000,2,2
2380,2380,555 William Graham Dr 328,599900,1+1,2
2381,2381,3220 Sheppard Ave 208,781880,2,2
2382,2382,38 Lee Centre Dr Th 128,750000,2+1,2
2383,2383,100 Harbour St 6910,1690000,3,2
2384,2384,75 The Esplanade Way 2403,1599000,3,2
2385,2385,88 Davenport Rd 501,3595000,2+1,3
2386,2386,75 The Esplanade Way 202,1099000,3,2
2387,2387,39 Parliament St 1105,489000,0,1
2388,2388,180 University Ave 2909,2188000,2,3
2389,2389,209 Fort York Blvd 873,449900,0,1
2390,2390,97 Lawton Blvd 202,649000,2,2
2391,2391,55 Harbour Sq 1913,1429000,2,2
2392,2392,1 Duplex Ave 105,649500,3,3
2393,2393,15 Northtown Way 628,649900,2,2
2394,2394,45 Curtis St,649999,3,3
2395,2395,153 Edger Bonner Ave,1399999,4,4
2396,2396,328 Centre St,649990,3+2,3
2397,2397,126 Forestview Dr,949000,4,3
2398,2398,11 Blossom Rdge,1099949,4+1,3
2399,2399,472 Sherbrooke St,399900,2+1,2
2400,2400,21 Sackitt Rd,629000,3,2
2401,2401,9 Crestcombe Rd,949900,2+1,2
2402,2402,103 Sewells Lane,1299900,4,3
2403,2403,33 Edinborough Crt,1300000,2+1,3
2404,2404,74 Royal Palm Dr,1099000,4,4
2405,2405,1467 Kenmuir Ave,1588000,3+1,2
2406,2406,17317 Innis Lake Rd,4995000,3+1,5
2407,2407,2033 Lakeshore Rd,2788888,3+1,3
2408,2408,11 Riverside Cres,6495000,4+1,5
2409,2409,516 Oleary Lane,949900,0,0
2410,2410,19 Emerald Terr,1549900,3+2,3
2411,2411,3067 Ogdens Beach Rd,1829900,1+3,4
2412,2412,5472 19th Ave,1788000,3+1,2
2413,2413,31 Stacey Cres,1588000,4+2,3
2414,2414,276 Carmeron St,4269000,3,4
2415,2415,2856 6 Line,3700000,4+1,4
2416,2416,170 Tango Cres,999900,3+1,3
2417,2417,62 Farrell Rd,2550000,5+1,6
2418,2418,35 Smallwood Circ,1688000,4,4
2419,2419,185 Frederick St,699900,6,2
2420,2420,113 Jaimie Rd,1388800,3+1,4
2421,2421,4 Burbank Circ,799900,3+1,2
2422,2422,115 Treverton Dr,999000,3,3
2423,2423,108 Porchester Dr,799900,3+1,2
2424,2424,875 Finley Ave,899000,3,2
2425,2425,13 Riverview Dr,999000,3+1,3
2426,2426,23 Woodfield Rd,2395000,3+1,4
2427,2427,308 Lester St #514,359900,1,1
2428,2428,60 Arkell Rd 95,999900,3,4
2429,2429,185 Windale Cres 12C,339900,1,1
2430,2430,39 Annie Craig Dr #407,649900,1,1
2431,2431,155 Hillcrest Ave 303,739000,2+1,2
2432,2432,1575 Lakeshore Rd 269,1049999,2,2
2433,2433,250 Sunny Meadow Blvd 260,875000,3+1,3
2434,2434,50 Absolute Ave 1001,599000,2,2
2435,2435,1183 Dufferin St 108,750000,1+1,1
2436,2436,830 Lawrence Ave 2107,548800,1+1,1
2437,2437,80 Absolute Ave 3403,899999,3+1,2
2438,2438,30 Shore Breeze Dr 5405,1123888,2,2
2439,2439,670 Gibney Cres,700000,3,2
2440,2440,3520 Danforth Ave 512,469900,1+1,1
2441,2441,30 Meadowglen Pl 1007,799999,2+1,2
2442,2442,8 Crescent Town Rd 105,649000,3+2,5
2443,2443,60 South Town Centre Blvd 1615,699000,2,2
2444,2444,1331 Queen St Th1,1599000,3,3
2445,2445,2787 - 2791 Eglinton Ave 401,550000,1,1
2446,2446,34 Tubman Ave 1104,849000,2,2
2447,2447,50 Mccaul St Ph12,1299000,3,2
2448,2448,70 Distillery Lane 1902,999900,2,2
2449,2449,38 Forest Manor Rd 217,787888,2,2
2450,2450,18 William Carson Cres 510,1999000,2,3
2451,2451,115 Blue Jays Way 717,735888,1+1,1
2452,2452,188 Cumberland St 2108,828000,1+1,1
2453,2453,2 Clairtrell Rd 1106,799900,2,2
2454,2454,"170 Fort York Blvd P1, 54",45000,0,0
2455,2455,32 Bruyeres Mews Th03,1199000,2+1,3
2456,2456,11 Wellesley St 1705,1400000,2+1,2
2457,2457,171 East Liberty St 2207,868000,1+1,1
2458,2458,155 Dalhousie St 736,679000,1+1,1
2459,2459,88 Maple St,379000,2,1
2460,2460,171 Millwood Pkwy,4799000,5+1,6
2461,2461,73 Brinloor Blvd,1799000,3+2,2
2462,2462,47 Craigmore Cres,1588000,3+1,3
2463,2463,55 Bamburgh Circ 1209,738888,3+1,2
2464,2464,60 Holton Ave,799900,7+1,4
2465,2465,1437 Howe Island Dr,133333,0,0
2466,2466,75 Ferrie St,399000,3,0
2467,2467,1736 Gore Rd,1100000,3,1
2468,2468,1240 Baldwin Dr,1999900,3+1,2
2469,2469,35 Colleyville St,1700000,4+2,5
2470,2470,58 Mosley Cres,1299000,3+1,4
2471,2471,1740 Line 3 Line,1299999,0,0
2472,2472,150 Broomlands Dr,1388000,3,3
2473,2473,5 Fairleigh Cres,2099000,4+1,3
2474,2474,163 Boullee St,599900,3+1,2
2475,2475,251 Manitoba St 129,949900,2,2
2476,2476,640 Sauve St 313,690000,2,1
2477,2477,4011 Brickstone Mews 4011,719900,1+1,1
2478,2478,3031 Finch Ave W Ave 2001,525000,2,1
2479,2479,95 The Queensway Way 7,949900,3,2
2480,2480,251 Manitoba St 1706,699000,2,1
2481,2481,1080 Bay St 1009,1060000,1+1,1
2482,2482,7 Carlton St 512,799000,2,2
2483,2483,150 East Liberty St 1813,714900,1+1,2
2484,2484,197 Yonge St 3603,699600,1,1
2485,2485,3 Agave Ciruelos Ave,698000,3,4
2486,2486,38 Anstruther Lake Isl3 Rd,1495000,3,2
2487,2487,4744 Park St,489900,3,1
2488,2488,290 Mountain Rd,999900,0,0
2489,2489,60 Elm Tree Rd,3200000,0,0
2490,2490,35 South St,499900,1+2,3
2491,2491,74 Mcdougall Rd,990000,5,3
2492,2492,6077 Corwin Ave,1224999,5,6
2493,2493,589376 Grey 19 Rd,3495000,4,4
2494,2494,314084 Highway 6,628000,2,2
2495,2495,125 Craigmore Cres,2600000,5,5
2496,2496,103 Whites Falls Rd,350000,0,0
2497,2497,6 Garnet Ave,1825000,5+1,3
2498,2498,19 Terry Dr,899900,3,2
2499,2499,14 Coolhurst Dr,1289900,3+3,2
2500,2500,103 Brant St 9,1699000,2,3
2501,2501,520 Durie St,2598000,6+1,4
2502,2502,766 Knotty Pine Grve,1899999,4+1,5
2503,2503,29 Adamsville Rd,2500000,4+1,5
2504,2504,10 Sandcliff Rd,699000,3,2
2505,2505,9461 Creditview Rd,4250000,3,1
2506,2506,54 John Carroll Dr,2399000,5+3,6
2507,2507,6692 Highway 93,1250000,4,3
2508,2508,1297 Snow Valley Rd,1297000,2+1,2
2509,2509,16 Parisian Cres,1369990,3+1,4
2510,2510,767 Second Ave,324900,0,0
2511,2511,77 Girdwood Dr,779000,3,4
2512,2512,79 23rd St,849999,4,2
2513,2513,23 Spruceview Pl,4399000,4+1,6
2514,2514,6126 10th Sdrd,2288000,4+2,5
2515,2515,65 Bradgate Dr,2488000,4+5,6
2516,2516,275 Webb Rd,8199900,3,4
2517,2517,51 Ampezzo Ave,2288000,5+2,5
2518,2518,16 Flatbush Ave,4588800,4,6
2519,2519,11 Second St,5280000,6+2,5
2520,2520,33 Harding Blvd,1198000,0,0
2521,2521,1281 Glenridge Crt,1099000,4,4
2522,2522,107 Galloway Rd,949000,3+2,2
2523,2523,298 Aylesworth Ave,1538000,3,4
2524,2524,2290 Cottonwood Circ,1099000,4,3
2525,2525,6 Leafield Dr,2680000,3+1,3
2526,2526,3745 Harmony Rd,3290000,5+2,6
2527,2527,7 Tobruk Cres,4998000,4+1,6
2528,2528,586 Huron St,2599900,6+2,4
2529,2529,185 Eglinton Ave,3200000,4,5
2530,2530,165 Ontario St 1207,999000,2,2
2531,2531,36 Park Lawn Rd 1010,915000,2,2
2532,2532,1900 The Collegeway 206,1895000,2+1,3
2533,2533,59 Annie Craig Dr 1808,549000,1,1
2534,2534,70 Annie Craig Dr 2803,729900,1,2
2535,2535,290 Woodside Dr 17,789900,2+1,2
2536,2536,85 Church St 12,1498000,3+1,4
2537,2537,812 Lansdowne Ave 902,599900,1+1,1
2538,2538,54 Koda St 212,618000,2,2
2539,2539,40 William Roe Blvd 403,525900,2,2
2540,2540,9235 Jane St 304,629900,1+1,1
2541,2541,7161 Yonge St 1425,759000,2,2
2542,2542,50 Lynn Williams St 1713,399000,0,1
2543,2543,5444 Yonge St 407,1295000,2,2
2544,2544,1700 Avenue Rd 505,2340000,2,3
2545,2545,251 Jarvis St 417,645000,2,1
2546,2546,25 Lascelles Blvd,3998500,3+1,5
2547,2547,30 Ordnance St 1511,1698880,2+1,3
2548,2548,300 Bloor St 1112,668000,1,1
2549,2549,265 Poplar Plains Rd 202,1395000,2,2
2550,2550,14 York St 4609,620000,1+1,1
2551,2551,400 Adelaide St 2102,766800,1+1,2
2552,2552,782 Lakeshore Rd,1899000,5,2
2553,2553,6959 Woodlawn Rd,2399900,3,3
2554,2554,9 Grammercy Park,709000,3,3
2555,2555,220 Gracefield Ave,1888888,6+3,4
2556,2556,42 Greenbrook Dr,3199000,4+2,6
2557,2557,108 Wimbleton Rd,3198000,4,4
2558,2558,6426 Donway Dr,2699000,5+2,7
2559,2559,1221 Royal York Rd,1899000,3,2
2560,2560,31 Barrie Terr,2790000,4+3,5
2561,2561,99 Birch Ave,2988888,4+1,5
2562,2562,2872 Mount Albert Rd,1189000,2,1
2563,2563,277 Kerrybrook Dr,1780000,3+1,2
2564,2564,120 Crimson Forest Dr,1499900,3+1,4
2565,2565,65 Empire Dr,1938000,4+2,5
2566,2566,9 Old Colony Rd 126,1199000,3+1,4
2567,2567,3794 11th Line,999000,3,2
2568,2568,235 Carrville Rd,2599000,4+1,5
2569,2569,78 Ashbury Blvd,1199000,4,3
2570,2570,900 Vistula Dr,1599995,4,2
2571,2571,218 Owen Blvd,3288000,4+1,5
2572,2572,155 George St,5500000,0,3
2573,2573,1580 Ernest Ave 303,359900,3,2
2574,2574,349 Rathburn Rd 2001,499000,1,1
2575,2575,4699 Glen Erin Dr 1110,819000,2+1,2
2576,2576,50 Lotherton Ptwy 1114,399000,3+1,1
2577,2577,200 Manitoba St 118,879000,2+1,2
2578,2578,101 Subway Cres 512,539000,2,2
2579,2579,7300 Yonge St 806,848000,2+1,2
2580,2580,91 Townsgate Dr 601,525000,2,1
2581,2581,330 Mccowan Rd 1709,449000,1+1,1
2582,2582,35 Bales Ave 2202,629900,1,1
2583,2583,18 Beverley St 602,1150000,2+1,2
2584,2584,51 York Mills Rd 314,1688000,3,3
2585,2585,208 Queens Quay 2501,449000,0,1
2586,2586,305 Olmstead St,600000,3+1,2
2587,2587,58 Swanhurst Blvd,1590000,3+1,2
2588,2588,966 St Clarens Ave,799000,3,2
2589,2589,34 Bigelow Rd,1388000,4,3
2590,2590,30 David Willson Tr,2599000,4,3
2591,2591,40 Athenia Crt,799900,4,2
2592,2592,283 Snowdon Ave,2998000,3,4
2593,2593,30 Shore Breeze Dr 5209,599999,1+1,1
2594,2594,314 John St 198,839000,2+1,2
2595,2595,2330 Bridletowne Circ 710,749000,2,2
2596,2596,1080 Bay St 4202,1509990,2,2
2597,2597,150 London St,749900,3+1,2
2598,2598,14269 Third Line,5900000,6,5
2599,2599,57 Lyfytt Cres,774900,3,3
2600,2600,2267 Major Mackenzie Dr 7,1450000,3+1,4
2601,2601,868 Adams Rd,699900,2+1,1
2602,2602,6323 12th Line,2799999,4+2,7
2603,2603,34 Pannahill Rd,1899000,3+2,4
2604,2604,11 Purling Pl,9298000,5+1,9
2605,2605,23 Dallas Rd,2500000,4,5
2606,2606,1032 Davenport Rd,1999999,5,3
2607,2607,625 Davenport Rd,1888888,4+2,4
2608,2608,2313 Mountain Grove Ave,899900,3,3
2609,2609,251 Manitoba St 319,729900,1+1,2
2610,2610,10 Stonehill Crt 307,599000,3,2
2611,2611,68 Abell St 215,549900,2,1
2612,2612,399 Spring Garden Ave 515,598000,1+1,2
2613,2613,12 Scenic Ridge Gate,1300000,4,4
2614,2614,42 Louisa St,749000,3+1,2
2615,2615,115026 27/28 Sdrd,2690000,1,2
2616,2616,2493 River Rd,349900,0,0
2617,2617,254 16th Avenue Cres,674900,4,2
2618,2618,230 Lake Dalrymple Rd 17,249900,3,1
2619,2619,1372 Kenmuir Ave,3750000,3+2,4
2620,2620,588 Rapids Lane,2599999,3,5
2621,2621,184 Rosemount Ave,1350000,8,5
2622,2622,1378 No. 2 Sdrd,1750000,4+1,2
2623,2623,36 Swennen Dr,999000,3+2,3
2624,2624,1952 Nottawassaga Conce 6 Rd,2369420,0,0
2625,2625,164 York Hill Blvd,1599000,4+2,4
2626,2626,6 Menotti Dr,2805990,5,6
2627,2627,12 Menotti Dr,2429990,4,4
2628,2628,372 Queensville Sdrd,2499000,2,1
2629,2629,8 Gemma Crt,1299500,4,4
2630,2630,7 Pine River Rd,279900,2,1
2631,2631,106 Homestead Rd,1388000,0,0
2632,2632,59 Regency Sq,1299999,3,2
2633,2633,14 St Margarets Dr,7990000,6+1,10
2634,2634,73 Hocken Ave,1738000,2+1,1
2635,2635,604 Oakwood Ave,1230000,2,1
2636,2636,11 Lamport Ave,5900000,5,4
2637,2637,26 Nanton Ave,3295000,3+1,4
2638,2638,338 Willowdale Ave,1899000,3+1,3
2639,2639,120 Carrick Tr 405,625000,1+1,1
2640,2640,652 Princess St 1006,399990,0,1
2641,2641,32 Duke St 3013,559990,1+1,2
2642,2642,2450 Old Bronte Rd 517,559900,1,1
2643,2643,3043 Finch Ave 2029,799888,3+1,3
2644,2644,1333 Bloor St 812,599900,2,2
2645,2645,898 Portage Pkwy 5803,788000,2,2
2646,2646,700 Harmony Rd 32,579900,3,3
2647,2647,110 Charles St 609,698000,1,1
2648,2648,36 Forest Manor Rd 1003,799999,2,2
2649,2649,49 East Liberty Parking St,100000,0,0
2650,2650,801 King St 513,699900,2,2
2651,2651,1700 Avenue Road 301,3060000,2+1,3
2652,2652,5 Soudan Ave 2109,680000,1+1,1
2653,2653,88 Blue Jays Way 4105,2600000,2+1,3
2654,2654,55 Stewart St 707,1389900,2+1,2
2655,2655,10 Navy Wharf Crt 2010,761500,1+1,1
2656,2656,458 Richmond St 403,599900,1,1
2657,2657,388 Yonge St 7507,1639000,3,2
2658,2658,251 Jarvis St 2708,669000,2+1,1
2659,2659,38 Forest Manor Rd 2405,745000,1+1,2
2660,2660,670 Richmond St 201,1999000,3,2
2661,2661,1 St Thomas St 4A,3580000,2,3
2662,2662,208 Niagara St 122,1150000,2,2
2663,2663,80 John St 1411,849000,1+1,1
2664,2664,859 Eglinton Ave 601,849900,1+1,1
2665,2665,251 Jarvis St,80000,0,0
2666,2666,89 Mcgill St,100000,0,0
2667,2667,638 Concession 6 Rd,1999000,0,0
2668,2668,53263 Winger Rd,1199000,3,4
2669,2669,66 Beckett Blvd,749900,2+1,2
2670,2670,9 Chad Pl,968000,3+1,3
2671,2671,60 Fifth Ave,499900,3,2
2672,2672,1372 Rebecca St,1849900,4,2
2673,2673,501 Cusick Circ,2190000,4+2,4
2674,2674,471 Plains Rd,1599000,3+1,3
2675,2675,101 Government Rd,3650000,4+1,5
2676,2676,10 Dorking Dr,1199000,3+1,3
2677,2677,100 Concession 13,2999999,3,4
2678,2678,2 Fairfield Pl,4380000,4+3,8
2679,2679,8 Carm Shier Crt,2888000,4,4
2680,2680,1081 Cragg Rd,2990000,3,1
2681,2681,400 St John St,2499999,5+2,4
2682,2682,78 Amelia St,2399000,4+1,4
2683,2683,40 Rykert Cres,4289000,5,4
2684,2684,256 Major St,1695000,6+1,4
2685,2685,348 Greenfield Ave,2580000,4+1,5
2686,2686,12 Pembury Ave,5198000,4+1,7
2687,2687,68 Dawlish Ave,6495000,4+1,6
2688,2688,52 Mallow Rd,1900000,3+2,2
2689,2689,28 Hillhurst Blvd,2980000,3,3
2690,2690,160 King St 804,625000,3,2
2691,2691,150 Main St 1107,532000,1,2
2692,2692,4640 Kimbermount Ave 607,619900,2+1,2
2693,2693,8501 Bayview Ave 107,679000,2+1,2
2694,2694,1630 Queen St 218,498800,1,1
2695,2695,1750 Bayview Ave 308,749000,2,2
2696,2696,330 Richmond St 1803,989000,2,2
2697,2697,35 Bastion St 1620,689000,1,1
2698,2698,1700 Avenue Rd 312,2705000,3,3
2699,2699,65 Harbour Sq 3307,721000,1,1
2700,2700,33 Helendale Ave 2711,799900,2,2
2701,2701,801 King St 1102,599900,1+1,1
2702,2702,101 Erskine Ave Th5,1998000,3+1,4
2703,2703,12 Yonge St 2802,1250000,2+1,2
2704,2704,52 Holmes Ave 8,1158800,2,2
2705,2705,449 Walmer Rd 603,1398000,2,2
2706,2706,125 Western Battery Rd 810,899000,2+1,2
2707,2707,616 Avenue Rd 703,1495000,3,2
2708,2708,170 Fort York Blvd 2309,859000,2,2
2709,2709,85 East Liberty St 516,729900,1,1
2710,2710,1778 Gordon Fitzgerald Lane,1100000,2,1
2711,2711,116 Whithorn Cres,999900,4,3
2712,2712,117 Balsam Ave,3999999,4+1,4
2713,2713,37 Ravenview Dr,1710000,5,3
2714,2714,52 Allister Ave,2899000,5+5,5
2715,2715,1 Elm Dr 910,662000,1+1,1
2716,2716,50 Lakeside Terr 109,660000,2,2
2717,2717,7167 Yonge St 708,689000,1+1,2
2718,2718,29 Katie Lane,699000,3+2,2
2719,2719,12 Shiraz Dr,899900,3,3
2720,2720,35 Kingswood Rd,2599900,4,5
2721,2721,3281 Post Rd,2588000,4,4
2722,2722,16120 Keele St,3888888,3,2
2723,2723,1131 Gordon St 8,949000,3,3
2724,2724,114 Victoria St 405,570000,1+1,1
2725,2725,2995 Keele St 415,650000,1+1,2
2726,2726,1 Rowntree Rd 115,589000,2+1,2
2727,2727,36 Forest Manor Rd Ph1303,799900,2,2
2728,2728,6 Jackes Ave 310,1508990,2,2
2729,2729,6 Jackes Ave 511,1488990,1+1,2
2730,2730,110 Frere Pilgrim Dr,400000,3+2,3
2731,2731,35 Shoreline Dr,1198000,3+2,2
2732,2732,140 Elliott St,850000,4,2
2733,2733,970 Princess Ave,599900,4,2
2734,2734,4588 Joanna Lane,225000,1,1
2735,2735,78 Geneva St,899000,6,6
2736,2736,39 Shanick Rd,629000,3,3
2737,2737,382 West 5th St,1299000,3+3,3
2738,2738,21000 Admiral Dr,2000000,7,6
2739,2739,60 Royal Field Cres,649000,3,4
2740,2740,192 Josephine St,399900,2,3
2741,2741,59 Ballmer Tr,2530000,4,4
2742,2742,8 Thistle Down Blvd,2600000,6+3,4
2743,2743,3298 Flagstone Dr,1800000,4,3
2744,2744,30 New York Ave,524900,2,2
2745,2745,243 Mary Anne Dr,879999,3,3
2746,2746,233 Vermont Ave,1399000,3+1,4
2747,2747,91 Rosebury Lane,1688000,4+1,4
2748,2748,20411 Yonge St,569900,0,0
2749,2749,233 Main St,2999800,3,3
2750,2750,108 Glenarden Cres,2380000,4+1,7
2751,2751,4 Greenaway St,999000,3+2,2
2752,2752,8560 Pine Valley Dr,4555000,4+1,4
2753,2753,1010 Woodbine Ave,799000,3+1,3
2754,2754,15 Tillinghast Lane,1250000,3+1,4
2755,2755,380 Highfield Rd,1199950,3+1,3
2756,2756,2235 Pindar Cres,1448888,4,4
2757,2757,19 Treverton Dr,998900,3+2,2
2758,2758,250 Harmony Rd,699000,4,4
2759,2759,264 Milan St,1688000,2+1,5
2760,2760,39 The Bridle Path,9495000,4+1,6
2761,2761,130 Baldwin St,2288800,8+2,4
2762,2762,30 Stewart Maclaren Rd,610000,2,1
2763,2763,9 Mabelle Ave 917,525000,1,1
2764,2764,50 Ann St 208,749000,2,2
2765,2765,640 Sauve St 213,699900,2,1
2766,2766,100 Portage Pkwy 1008,620000,1+1,2
2767,2767,1030 Portage Pkwy Th 28,1298000,3+1,2
2768,2768,5580 Sheppard Ave 220,435000,3,1
2769,2769,120 Dundalk Dr 511,489900,2,1
2770,2770,120 Rosedale Valley Rd 603,1150000,2,2
2771,2771,10 Sunny Glen Way #1904,650000,3,2
2772,2772,7 King St 2205,1175000,2+1,2
2773,2773,705 King St 2002,775000,2+2,1
2774,2774,161 Roehampton Ave 717,690000,1+1,1
2775,2775,14 York St E-44,70000,0,0
2776,2776,323 Richmond St 216,510000,0,1
2777,2777,3 Concorde Pl 2105,1150000,2+1,3
2778,2778,138 Princess St 401,1100000,2,2
2779,2779,609 Avenue Rd Uph2,3289900,3,3
2780,2780,609 Avenue Rd Uph1,2749900,3,3
2781,2781,664 Ontario St,1000000,3,1
2782,2782,351591 17th Line,1599900,5,2
2783,2783,7 Cleveland Pl,899900,4,4
2784,2784,48 Nashville Circ,1100000,3,3
2785,2785,169 Bloomfield Main St,399000,3,0
2786,2786,556389 Mulmur/Mel Tl Line,2888000,3+2,3
2787,2787,50 Fire Route 63A Rte,399999,1,1
2788,2788,1031 Marina Rd,699999,0,0
2789,2789,5487 Third Line,2999000,4,4
2790,2790,163 Evelyn Ave,2300000,8,3
2791,2791,50 Cobbler Cres,1288000,4,2
2792,2792,7068 Second Line,2999000,5,4
2793,2793,35 Cartwright Dr,999900,4+1,4
2794,2794,29 Peel St,950000,3,4
2795,2795,159 John St,2200000,4,3
2796,2796,7920 Durham Regional Rd 1 Rd,2799905,6+3,7
2797,2797,10 Callaway Crt,3800000,0,0
2798,2798,31 Park Cres,3099900,4,3
2799,2799,145 Parr Pl,4400000,0,0
2800,2800,67 Prospect St,1948800,3,3
2801,2801,23 Hawthorne Lane,2877777,4,5
2802,2802,165 Lennox Ave,1798000,3+1,4
2803,2803,201 Enchanted Hills Cres,1079000,3,3
2804,2804,425 Whitevale Rd,3499000,4,7
2805,2805,1535 Townline Rd,1999000,0,0
2806,2806,477 Davisville Ave,1998000,1,4
2807,2807,208 Dunvegan Rd,8998800,5+1,7
2808,2808,20 Kilbarry Rd,3995000,5+2,7
2809,2809,173 Yorkview Dr,1860000,3+2,2
2810,2810,46 Shaftesbury Ave,4388000,3+1,4
2811,2811,35 York Rd,5380000,4+1,6
2812,2812,9 Waxwing Pl,2100000,4,5
2813,2813,335 Forman Ave,2499000,4,4
2814,2814,139 Dunvegan Rd,16500000,4+1,8
2815,2815,258 Sunview St 291,460000,1+1,1
