,NOC_CNP,NOC_Title,Titre_CNP,PROV,ER_Code_Code_RE,ER_Name_Nom_RE,Low_Wage_Salaire_Minium,Median_Wage_Salaire_Median,High_Wage_Salaire_Maximal,Data_Source_E,Data_Source_F,Reference_Period,Revision_Date_Date_revision,Wage_Comment_E,Wage_Comment_F
20764,NOC_5112,Conservators and curators,Restaurateurs/restauratrices et conservateurs/conservatrices,ON,ER3510,Ottawa,31200.0,43160.0,98280.0,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
20765,NOC_5112,Conservators and curators,Restaurateurs/restauratrices et conservateurs/conservatrices,ON,ER3515,Kingston--Pembroke,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
20766,NOC_5112,Conservators and curators,Restaurateurs/restauratrices et conservateurs/conservatrices,ON,ER3520,Muskoka--Kawarthas,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
20767,NOC_5112,Conservators and curators,Restaurateurs/restauratrices et conservateurs/conservatrices,ON,ER3530,Toronto,31200.0,43160.0,98280.0,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
20768,NOC_5112,Conservators and curators,Restaurateurs/restauratrices et conservateurs/conservatrices,ON,ER3540,Kitchener--Waterloo--Barrie,31200.0,43160.0,98280.0,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
20769,NOC_5112,Conservators and curators,Restaurateurs/restauratrices et conservateurs/conservatrices,ON,ER3550,Hamilton--Niagara Peninsula,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
20770,NOC_5112,Conservators and curators,Restaurateurs/restauratrices et conservateurs/conservatrices,ON,ER3560,London,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
20771,NOC_5112,Conservators and curators,Restaurateurs/restauratrices et conservateurs/conservatrices,ON,ER3570,Windsor--Sarnia,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
20772,NOC_5112,Conservators and curators,Restaurateurs/restauratrices et conservateurs/conservatrices,ON,ER3580,Stratford--Bruce Peninsula,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
20773,NOC_5112,Conservators and curators,Restaurateurs/restauratrices et conservateurs/conservatrices,ON,ER3590,Northeast,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
20774,NOC_5112,Conservators and curators,Restaurateurs/restauratrices et conservateurs/conservatrices,ON,ER3595,Northwest,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
20849,NOC_5113,Archivists,Archivistes,ON,ER35,Ontario,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the national level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau national pour cette profession."
20850,NOC_5113,Archivists,Archivistes,ON,ER3510,Ottawa,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
20851,NOC_5113,Archivists,Archivistes,ON,ER3515,Kingston--Pembroke,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
20852,NOC_5113,Archivists,Archivistes,ON,ER3520,Muskoka--Kawarthas,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
20853,NOC_5113,Archivists,Archivistes,ON,ER3530,Toronto,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
20854,NOC_5113,Archivists,Archivistes,ON,ER3540,Kitchener--Waterloo--Barrie,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
20855,NOC_5113,Archivists,Archivistes,ON,ER3550,Hamilton--Niagara Peninsula,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
20856,NOC_5113,Archivists,Archivistes,ON,ER3560,London,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
20857,NOC_5113,Archivists,Archivistes,ON,ER3570,Windsor--Sarnia,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
20858,NOC_5113,Archivists,Archivistes,ON,ER3580,Stratford--Bruce Peninsula,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
20859,NOC_5113,Archivists,Archivistes,ON,ER3590,Northeast,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
20860,NOC_5113,Archivists,Archivistes,ON,ER3595,Northwest,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
20935,NOC_5121,Authors and writers,"Auteurs/auteures, rédacteurs/rédactrices et écrivains/écrivaines",ON,ER35,Ontario,40310.4,70720.0,94931.2,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
20936,NOC_5121,Authors and writers,"Auteurs/auteures, rédacteurs/rédactrices et écrivains/écrivaines",ON,ER3510,Ottawa,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
20937,NOC_5121,Authors and writers,"Auteurs/auteures, rédacteurs/rédactrices et écrivains/écrivaines",ON,ER3515,Kingston--Pembroke,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
20938,NOC_5121,Authors and writers,"Auteurs/auteures, rédacteurs/rédactrices et écrivains/écrivaines",ON,ER3520,Muskoka--Kawarthas,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
20939,NOC_5121,Authors and writers,"Auteurs/auteures, rédacteurs/rédactrices et écrivains/écrivaines",ON,ER3530,Toronto,40310.4,70720.0,94931.2,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
20940,NOC_5121,Authors and writers,"Auteurs/auteures, rédacteurs/rédactrices et écrivains/écrivaines",ON,ER3540,Kitchener--Waterloo--Barrie,40310.4,70720.0,94931.2,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
20941,NOC_5121,Authors and writers,"Auteurs/auteures, rédacteurs/rédactrices et écrivains/écrivaines",ON,ER3550,Hamilton--Niagara Peninsula,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
